accessURI,catalogNumber,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus,Image
https://fm-digital-assets.fieldmuseum.org/2542/837/C2079595F.jpg,C2079595F,H. Roivainen,H. Roivainen,N/A,2095,25.1.1970,1970-01-25,N/A,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum,R. Ochyra,1996,Nothofagus pumilio,Argentina,Tierra del Fuego,Ushuaia,Ushuaia,"Arroyo Grande (54°47'S, 68°17'W), en fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada, 150 s.m., bastante copiosamente","Arroyo Grande, on the bank of the waterfall","in rock fissures and in humus-clayey roots of Nothofagus pumilio, on the bank of the waterfall, quite copiously",150 s.m.,"54°47'S, 68°17'W",1182417 | C2079595F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/839/C2079596F.jpg,C2079596F,H. Roivainen,H. Roivainen,N/A,1352,24.12.1969,1969-12-24,N/A,Isopterygium pulchellum (Brid.) Jaeg. det. R. Ochyra 1996,Isopterygium pulchellum,R. Ochyra,1996,N/A,Argentina,Tierra del Fuego,Ushuaia,N/A,"Valle del Río Pipo (54°46'S, 68°20'W), suelo humoso húmedo en el pendiente del río, 300 m s.m., bastante copiosamente",Valle del Río Pipo,"suelo humoso húmedo en el pendiente del río, bastante copiosamente",300 m s.m.,"54°46'S, 68°20'W",C2079596F | C207959,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/842/C2079597F.jpg,C2079597F,leg. E. P. Killip & A. C. Smith,E. P. Killip,A. C. Smith,14871,"November 29, 1926",1926-11-29,N/A,Leptopterygium stigmosum (C.M.) Par.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Colombia,Santander,N/A,N/A,between Puerto Wilches and Puerto Santos,between Puerto Wilches and Puerto Santos,N/A,alt. 110-115 m.,N/A,1040009,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/844/C2079598F.jpg,C2079598F,RICHARD EVANS SCHULTES,R. E. Schultes,N/A,11110,"Dec., 1950",1950-12-00,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,D. Griffin III | R. R. Ireland,1988,N/A,Colombia,Meta,N/A,Villavicencio,alrededores de Villavicencio,surroundings of Villavicencio,N/A,Alt. 500 m.,N/A,C2079598F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/846/C2079599F.jpg,C2079599F,D.C. Geijskes,D. C. Geijskes,N/A,s.n.,29-9-1952,1952-09-29,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,H. R. Zielman,N/A,N/A,Suriname,N/A,N/A,N/A,Harowine River; Armina falls,Harowine River; Armina falls,"Rainforest On roots and rocks on bank of river, shade",N/A,N/A,1073518 | 1040096 | C2079599F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/848/C2079600F.jpg,C2079600F,"Ynes Mexia, No. 4841",Y. Mexia,N/A,4841,"July 6, 1930",1930-07-06,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,Vicosa,Agricultural College land. Horticultural hill. Cut over woods near base. On rotting log. Abundant.,Agricultural College land Horticultural hill Cut over woods near base On rotting log,Cut over woods near base On rotting log Abundant,Alt. 370 m.,N/A,C2079600F | C02079600F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/851/C2079601F.jpg,C2079601F,"Ynes Mexia, No. 4888",Y. Mexia,N/A,4888,"July 21, 1930",1930-07-21,N/A,Isopterygium laxum (Hpe.) Broth.,Isopterygium laxum,E. B. Bartram,N/A,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College lands. Corriga Riberro.,"Viçosa Agricultural College lands, Corriga Riberro",Shady streambank. On rotten wood.,Alt. 675 m.,N/A,82365 | 873365 | C2079601F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/853/C2079602F.jpg,C2079602F,"Ynes Mexia, No. 8380",Y. Mexia,N/A,8380,"Dec. 6, 1930",1930-12-06,N/A,Isopterygium brachyneuron (C. Müll.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Road to São Miguel,Road to São Miguel,Dense forest On rotten log In fruit,alt. 710 m.,N/A,C2079602 | 870841,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/855/C2079603F.jpg,C2079603F,Ynes Mexia,Y. Mexia,N/A,5441,"Dec. 23, 1930",1930-12-23,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,E. B. Bartram | R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Viçosa Agricultural College lands. Base of Horticultural Hill.,Viçosa Agricultural College lands Base of Horticultural Hill,"On rotting log, in woods Abundant",Alt. 670 m.,N/A,17960 | C2079603F | 870823,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/857/C2079604F.jpg,C2079604F,"H. S. Irwin, R. M. Harley, G. L. Smith",H. S. Irwin,R. M. Harley | G. L. Smith,31332,2 March 1971,1971-03-02,N/A,ISOPTERYGIUM TENERUM (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,Coccoloba sp,Brazil,Bahia,Barreiras,N/A,Valley of the Rio das Ondas ca. 10km W. of Barreiras,Valley of the Rio das Ondas approximately 10 kilometers west of Barreiras,On the bark and exposed roots of Coccoloba sp and on adjacent soil at river bank Cut-over gallery forest and adjacent cerrado,elev. ca. 500m,N/A,1059328 | C2079604F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/863/C2079606F.jpg,C2079606F,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1935",1935-07-21,N/A,Isopterygium curvicollum (C.M.) Mitt.,Isopterygium tenerum,N. L. Bartram | R. R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College lands Corrigo Riberro,Viçosa Agricultural College lands Corrigo Riberro,Shady streambank on rotten log Abundant,Alt. 675 m.,N/A,870845 | C2079606F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/865/C2079607F.jpg,C2079607F,"Ynes Mexia, No. 4698",Y. Mexia,N/A,4698,"May 14, 1930",1930-05-14,N/A,Isopterygiun curvicollum (C.M.) Mitt. ex p.,Isopterygium tenerum,R. R. Ireland | Bartram,1988,N/A,Brazil,Minas Geraes,N/A,Viçosa,Viçosa Alt. 700 m. Fazenda de Cresiuma. Wood on slope. On rotten log.,Fazenda de Cresiuma,Wood on slope On rotten log,Alt. 700 m.,N/A,6208839 | 870839 | C2079607F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/868/C2079608F.jpg,C2079608F,"Ynes Mexia, No. 4884",Y. Mexia,N/A,4884,"July 21, 1930",1930-07-21,N/A,Isopterygium curvicollum (C.M.) Mitt.,Isopterygium tenerum,E. B. Bartram | R. R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College lands. Corrige Riberro.,Viçosa Agricultural College lands Corrige Riberro,Shady streambank on rotten log Abundant,Alt. 675 m.,N/A,1039977 | C2079608F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/870/C2079609F.jpg,C2079609F,"Ynes Mexia, No. 4545",Y. Mexia,N/A,4545,"March 31, 1930",1930-03-31,N/A,Isopterygium curvicollum (C.M.) Mitt.,Isopterygium curvicollum,N. Bartram,N/A,N/A,Brazil,Minas Geraes,N/A,Viçosa,"Viçosa. Alt. 710 m. Road to São Miguel. Near stream ""Turba."" Cut over woods on slope. On rotting tree trunk.",Road to São Miguel near stream Turba,Cut over woods on slope on rotting tree trunk,Alt. 710 m.,N/A,N/A,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/875/C2079611F.jpg,C2079611F,leg. V. Schiffner,V. Schiffner,N/A,s.n.,m. Jul. fr.,unsure and check,N/A,Isopterygium aurantiacum (C. M.) Broth.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Sao Paulo,N/A,Cerqueira-Cesar,"prope urbem Cerqueira-Cesar, in palude, 500 m. s. m.",near the city Cerqueira-Cesar in a swamp,in palude,500 m. s. m.,N/A,1012176 | C2079611F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/877/C2079856F.jpg,C2079856F,"Ynes Mexia, No. 4841",Y. Mexia,N/A,4841,"July 6, 1930",1930-07-06,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College lands Horticultural Hill Cut over woods near base On rotting log,Viçosa Agricultural College lands Horticultural Hill,Cut over woods near base On rotting log Abundant,Alt. 670 m.,N/A,870837 | C2079856F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/879/C2079858F.jpg,C2079858F,R. S. Williams,R. S. Williams,N/A,2095,"Jan. 29, 1902",1902-01-29,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Bolivia,N/A,N/A,San Buena Ventura,"San Buena Ventura, 1900 meters, on bark",San Buena Ventura,on bark,1900 meters,N/A,1039993 | C2079858F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2542/881/C2079859F.jpg,C2079859F,R. S. Williams,R. S. Williams,N/A,2059,1901-1902,1901-00-00,1902-00-00,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. S. Williams | R. R. Ireland,23 Jan. 1902 | 1988,N/A,Bolivia,N/A,N/A,Tumupasa,Tumupasa,Tumupasa,N/A,N/A,N/A,1017412 | C2079859F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/919/C2010970F.jpg,C2010970F,leg. Hagen,I. Hagen,N/A,s.n.,27/7 1907,1907-07-27,N/A,Pogonatum urnigerum (L.) var. ab humile (Wahlenb.),Pogonatum urnigerum,unsure and check,N/A,N/A,Norway,Vestland,Stryn,N/A,"Indre Nordfjord amk, Opdal, Vårsiigæ","Opdal, Vårsiigæ",N/A,altit. mtr. 900,N/A,C2010970F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/921/C2010972F.jpg,C2010972F,Elihu Hall,E. Hall,N/A,s.n.,N/A,0000-00-00,N/A,Pogonatum urnigerum Brid.,Pogonatum urnigerum,N/A,N/A,N/A,United Kingdom,N/A,N/A,N/A,England,[precise locality unknown],N/A,N/A,N/A,C2010972F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/925/C2000534F.jpg,C2000534F,C. Fitzgerald,C. Fitzgerald,N/A,s.n.,1878,1878-00-00,N/A,Pogonatum urnigerum Polytrichum,Pogonatum urnigerum,unsure and check,N/A,Polytrichum,France,Occitanie,Hautes-Pyrénées,N/A,Pyrenées: Gorge de Jeret,Gorge de Jeret,N/A,N/A,N/A,C2000534F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/927/C2000536F.jpg,C2000536F,Wm. Mitten,W. Mitten,N/A,s.n.,19/5/ [Holle],unsure and check,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,United Kingdom,England,Sussex,N/A,Henley Hill Near Blackdown Mull,Henley Hill near Blackdown Mull,N/A,N/A,N/A,1096014,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/929/C2000538F.jpg,C2000538F,Com. Gutz,Gutz,N/A,s.n.,1837,1837-00-00,N/A,Pogonatum unigerum,Pogonatum unigerum,Devr.,N/A,N/A,United States,California,N/A,N/A,Alparsl Cal.,Alparsl California,N/A,N/A,N/A,1182972 | C2000538F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/933/C2000542F.jpg,C2000542F,leg. Jeanpert,E. Jeanpert,N/A,s.n.,29/4/94,1894-04-29,N/A,Pogonatum urnigerum P. Beauv.,Pogonatum urnigerum,unsure and check,N/A,N/A,France,Aisne,Villers Cotterets,N/A,"route de Soissons, cassière. sable","route de Soissons, cassière",sable,N/A,N/A,1058477 | 02000542E,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/935/C2000932F.jpg,C2000932F,C. Müller Frib.,C. Müller,N/A,s.n.,9. Sept. 1905,1905-09-09,N/A,Pogonatum urnigerum (L.) Pal. Beauv. c. fr.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,Baden,N/A,N/A,auf Erde in Felsritzen zwischen Rinken und Seebruck am Feldberge,between Rinken and Seebruck at Feldberg,on soil in rock crevices,etwa 1250 m s. m.,N/A,1194391 | C2000932F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/937/C2000934F.jpg,C2000934F,leg. Zd. Pilous,Z. Pilous,N/A,214,V. 1946,1946-05-00,N/A,Pogonatum urnigerum P. B.,Pogonatum urnigerum,N/A,N/A,N/A,Czech Republic,Bohemia,Krkonoše,Hoření Vrchlabí,In declivis graminosis silvaticis prope pagum Hoření Vrchlabí ca 580 m,near the village Hoření Vrchlabí,on grassy wooded slopes,ca 580 m,N/A,1270015,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/939/C2000936F.jpg,C2000936F,Collected in 1841-8 by James Thompson,J. Thompson,N/A,s.n.,Sept. 1843,1843-09-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,United Kingdom,Scotland,N/A,N/A,Clova Mts.,Clova Mountains,N/A,N/A,N/A,1230920,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/941/C2000938F.jpg,C2000938F,leg. Philippe,Philippe,N/A,s.n.,N/A,0000-00-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,France,N/A,N/A,N/A,Peña de Lheris,Peña de Lheris,N/A,N/A,N/A,1058446,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/943/C2000940F.jpg,C2000940F,Iroquois Coll.,Iroquois Coll.,N/A,s.n.,1848.,1848-00-00,N/A,"Pogonatum urnigerum, Breutel",Pogonatum urnigerum,N/A,N/A,N/A,Germany,N/A,N/A,N/A,Germany,[precise locality unknown],N/A,N/A,N/A,1159426,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/946/C2000943F.jpg,C2000943F,Leg. C. Jensen,C. Jensen,N/A,s.n.,25/10 1901,1901-10-25,N/A,Pogonatum urnigerum (Hedw.) P. B.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Sjælland,N/A,Hvalsø,Magistratskov by Hvalsø in a gravel-pit,Magistratskov by Hvalsø in a gravel-pit,in a gravel-pit,N/A,N/A,N/A,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/948/C2000945F.jpg,C2000945F,N/A,N/A,N/A,s.n.,s.d.,0000-00-00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,1058475,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/950/C2000947F.jpg,C2000947F,1876 leg. Restoin,Restoin,N/A,s.n.,1876,1876-00-00,N/A,Pogonatum urnigerum P.B.,Pogonatum urnigerum,unsure and check,N/A,N/A,France,Manche,N/A,Sourdenal,Sourdenal (Manche),Sourdenal,N/A,N/A,N/A,1058481,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/952/C2000949F.jpg,C2000949F,ex herb. George E. Hunt,G. E. Hunt,N/A,s.n.,MAY 1946,1946-05-00,N/A,Pogonatum urnigerum Bride,Pogonatum urnigerum,unsure and check,N/A,N/A,United Kingdom,Scotland,N/A,N/A,Scotland SCOTLAND,[precise locality unknown],N/A,N/A,N/A,1182976,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/954/C2010614F.jpg,C2010614F,Leg. M. Onraedt,M. Onraedt,N/A,76.6.8693,Le 18.07.1976,1976-07-18,N/A,"Pogonatum urnigerum I. Beauv., Schimp. = Polytrichum urnigerum L.",Pogonatum urnigerum,M. Onraedt,N/A,Polytrichum urnigerum,Switzerland,Valais,Val d'Hérens,La Forclaz,"sur talus ensoleillé, alt. ca. 1750 m.",La Forclaz,sur talus ensoleillé,alt. ca. 1750 m.,N/A,2010614F | 06087,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/956/C2010616F.jpg,C2010616F,Leg. M. Onraedt,M. Onraedt,N/A,76.5.1580,Le 24/07/1976,1976-07-24,N/A,Pogonatum urnigerum P. Beauv. Schimp.,Pogonatum urnigerum,Jus,N/A,N/A,Switzerland,Valais,Val d'Hérens,N/A,entre St Martin et Mass.,between St Martin and Mass,talus forestier,alt. 1600m,N/A,C2010616F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/958/C2010618F.jpg,C2010618F,Barnes legit.,Barnes,N/A,s.n.,Feb. 1868.,1868-02-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,United Kingdom,England,Westmorland,N/A,Westmorland.,[precise locality unknown],N/A,N/A,N/A,1058318 | C2010618F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/960/C2010620F.jpg,C2010620F,"Jack, Leiner u. Stizenberger",Jack,Leiner | Stizenberger,986A b,25. August 1850,1850-08-25,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,unsure and check,N/A,N/A,Germany,Baden-Württemberg,N/A,Salem,An Waldgräben bei Salem,[precise locality unknown],N/A,N/A,N/A,1054838,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/962/C2010622F.jpg,C2010622F,Dr. Hepp,Dr. Hepp,N/A,986 B,17. October 1862,1862-10-17,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,unsure and check,N/A,N/A,Germany,Baden-Württemberg,N/A,Degerfelden,An einem Waldrande auf dem rothen Sandsteinbruche oberhalb Degerfelden,at a forest edge on the red sandstone quarry above Degerfelden,at a forest edge on the red sandstone quarry,N/A,N/A,1054981,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/964/C2010624F.jpg,C2010624F,Schenk,Schenk,N/A,s.n.,September 1862,1862-09-00,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Switzerland,Schaffhausen,N/A,Rheinbergen,In Rheinbergen bei Schaffhausen,In Rheinbergen,N/A,N/A,N/A,1055069,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/966/C2010626F.jpg,C2010626F,Coll. and determ. C. Jensen,C. Jensen,N/A,s.n.,"November 21, 1904",1904-11-21,N/A,Pogonatum urnigerum (Hedw.) P. Beauv. c. fr.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Zealand,N/A,Hvalsö,sandy soil in Magistratskoven south of Hvalsö,Magistratskoven south of Hvalsö,sandy soil,N/A,N/A,104,Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/968/C2010974F.jpg,C2010974F,P. Allorge leg. 22. VII. 1927.,P. Allorge,N/A,s.n.,22. VII. 1927.,1927-07-22,N/A,"Pogonatum urnigerum (Linné Sp. Plant. II, p. 1100, N° 3, 1753, sub Polytricho), Palisot de Beauvois Prodr., p. 88, 1805.",Pogonatum urnigerum,unsure and check,N/A,Blasia pusilla | Pellia epiphylla | Alicularia scalaris | Dichodontium pellucidum | Rhyttidiadelphus loreus,Spain,Navarra,N/A,N/A,"Puerto de Ibañeta (Navarra), talus argileux (schistes) avec Blasia pusilla L., Fedia epipactis (L.) Judson, Almeria scalaria Corda, Dichodontium pellucidum (L. pp.) Schimp., Rhytidiadelphus loreus (Dill., L.) Warnst.",Puerto de Ibañeta,"talus argileux (schistes) avec Blasia pusilla L., Fedia epipactis (L.) Judson, Almeria scalaria Corda, Dichodontium pellucidum (L. pp.) Schimp., Rhytidiadelphus loreus (Dill., L.) Warnst. Alt. ca 1.050 m. Calcifuge, mésophile, sciaphile. Fréquent sur les talus siliceux frais, récemment dénudés.",Alt. ca 1.050 m.,N/A,1200129,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/970/C2010976F.jpg,C2010976F,leg. Zd. Pilous,Z. Pilous,N/A,1025,VII.1949,1949-07-00,N/A,Pogonatum urnigerum Pal. var. humile Brid.,Pogonatum urnigerum var. humile,N/A,N/A,N/A,Slovakia,Nízke Tatry,N/A,N/A,"Montes Nízké Tatry: In terra montis Ďumbier, ca 1840 m",[precise locality unknown],N/A,ca 1840 m,N/A,1350887 | C2010976F,Mix of Handwritten and Typed,no type status,
https://fm-digital-assets.fieldmuseum.org/2550/990/C1042257F.jpg,C1042257F,"S. Churchill et al. Con H. Huaylla, R. Lozano, M. Serrano",S. Churchill,H. Huaylla | R. Lozano | M. Serrano,22853,12 May 2004,2004-05-12,N/A,Neckera scabridens C. Müller,Neckera scabridens,S. Churchill,Jun 2004,Prumnopitys exigua | Podocarpus | Myrcianthes | N. chilensis,Bolivia,Chuquisaca,Belisario Boeto,N/A,"Monte Grande, ca. 32 km de Villa Serrano","Monte Grande, approximately 32 kilometers from Villa Serrano",Bosque montano de yungas Musgo sobre rama de árbol c.fr.,2740 m,"18°43'43""S 64°29'07""W",N/A,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1486506/files/K000931304.jpg,K000931304,E. Cordula (309%) Y. Melo & L. Pinheiro,E. Cordula,Y. Melo | L. Pinheiro,309,23/VI/2007,2007-06-23,N/A,Ancistrotropis peduncularis (Fawcett & Rendle) A. Delgado (Phaseolus peduncularis Fawcett & Rendle) (Vigna peduncularis (Kunth) Fawcett & Rendle),Ancistrotropis peduncularis,G. P. Lewis,12.2012,N/A,Brazil,Pernambuco,Mirandiba,Mirandiba,Serra das Umburanas (afloramento rochoso),Serra das Umburanas,"Caatinga arbustiva, sobre embasamento cristalino",457m (base),Lat.: 8°12' S Long.: 38°32' W,K000931304 | 49243,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1485174/files/EIG.6763.jpg,EIG.6763,Ilkka Kukkonen,I. Kukkonen,N/A,11003,13. Sept. 1981,1981-09-13,N/A,Arthropteris tenella (Forst. F.) J. Sm.,Arthropteris tenella,J. Sarvela,1982,N/A,Australia,Queensland,N/A,N/A,"Atherton Tableland Lamin's Hill, E. of Malanda","Atherton Tableland, Lamin's Hill, east of Malanda",Patch of rain forest Fern climbing on tree stems,N/A,UTM grid:,1459190 | EIG.6763,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1486594/files/K001046329.jpg,K001046329,Cabral 5/21,Cabral,N/A,5/21,7-9-60,1960-09-07,N/A,Avicennia tomentosa,Avicennia tomentosa,A. P. Duarte,23-9-60,N/A,Brazil,Guanabara,N/A,N/A,mangue próximo ao Jóquei Club da Ilha do Governador,mangue próximo ao Jóquei Club da Ilha do Governador,Arbusto e pequenas árvores de flores brancas,N/A,N/A,2121 | K001046329,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1486540/files/K000964719.jpg,K000964719,W. Hoehne,W. Hoehne,N/A,10228,13/9/33,1933-09-13,N/A,Cestrum corymbosum Schlecht.,Cestrum corymbosum,M. Kuhlmann,17.10.2013,N/A,Brazil,São Paulo,N/A,São Paulo,Cantareiras. São Paulo. Alt: -,Cantareiras,N/A,Alt: -,N/A,K000964719 | SPF 10228,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1485130/files/EIG.5460.jpg,EIG.5460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,1126455,Typed,no type status,mask_94
https://zenodo.org/record/1485102/files/EIG.435.jpg,EIG.435,Ilkka Kukkonen 12608,I. Kukkonen,N/A,12608,8.XI.1982,1982-11-08,N/A,Dryopteris inaequalis (Schlechtend.) O. Kuntze,Dryopteris inaequalis,J. Sarvela,1987,Festuca schefflerii | Euryops prostrata | Anthemis tigrensis | Juniperus procera,Ethiopia,Oromia,Bale,N/A,"Bale Adm. Reg., Saneti plateau and Mount Batu, 06°55'N; 39°40'E, c. 4000-4200 m.",Saneti plateau and Mount Batu,"In alpine belt dominated by Festuca schefflerii, Euryops prostrata, Anthemis tigrensis. Steep forested slope of a river canyon, e.g. Juniperus procera. Pastured slope.",c. 4000-4200 m. Alt. c. 3400 m.,06°55'N; 39°40'E,H 44489739 | H 1489739 | H 459739 | EIG.435,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1484126/files/E00570050.jpg,E00570050,"Vallejo-Marin, M. 11-LED-seed-2-14",M. Vallejo-Marin,N/A,11-LED-seed-2-14,23 Mar 2012,2012-03-23,N/A,Mimulus peregrinus sp. nov.,Mimulus peregrinus,N/A,N/A,Mimulus x robertsii,United Kingdom,Scotland,South Lanarkshire,Leadhills,"Site no. 77, Shottock Water, Leadhills, South Lanarkshire, Scotland, OS Grid reference NS 9029 1578, WGS84 coordinates: 55.423° N, 3.734° W","Site number 77, Shottock Water, Leadhills",Occurring on the banks of a stream on a substrate of sand and shingle,360 m.,"OS Grid reference NS 9029 1578, WGS84 coordinates: 55.423° N, 3.734° W",E0075090 | E00570050,Mix of Handwritten and Typed,holotype,
https://zenodo.org/record/1485964/files/K000773283.jpg,K000773283,B. T. Lowne,B. T. Lowne,N/A,s.n.,Aug. 9th 1902,1902-08-09,N/A,Monotropa Hypopitys,Monotropa hypopitys,N/A,N/A,N/A,United Kingdom,Surrey,N/A,N/A,"Reigate Hill, Surrey.",Reigate Hill,N/A,N/A,N/A,K000773283 | 45 | 266 | 1126 | 648,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1480969/files/BR0000006918378.jpg,BR0000006918378,Bart Van de Vijver,B. Van de Vijver,N/A,s.n.,25/04/2007,2007-04-25,N/A,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Ophrys oestrifera subsp. garganensis,N/A,N/A,Cistus | Pinus,Italy,Promontorio del Gargano,Madonna di Loreto,N/A,Behind the Chapel of Madonna di Loreto,Behind the Chapel of Madonna di Loreto,macchia-shrub with Cistus and Pinus,N/A,N/A,691 837 | 000006 91837 | 8,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1486710/files/K001207911.jpg,K001207911,G. Hatschbach 26509,G. Hatschbach,N/A,26509,971,1971-00-00,N/A,Pfaffia glabrata Schult.,Pfaffia glabrata,H. M. Pedersen,N/A,N/A,Brazil,Paraná,Guarapuava,Guarapuava,"Rio Iguaçu, prox. à barra do Perdido (mun. Guarapuava, lat. 25°09'S/long. 51°30'W)","Rio Iguaçu, near the mouth of Perdido","Erva 1m, terreno arenoso, margens de rio",N/A,lat. 25°09'S/long. 51°30'W,K001207911,Mix of Handwritten and Typed,no type status,
