accessURI,catalogNumber,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
https://fm-digital-assets.fieldmuseum.org/2542/875/C2079611F.jpg,C2079611F,leg. V. Schiffner,V. Schiffner,,2898,m. Jul. fr.,0000-07-00,,Isopterygium aurantiacum (C. M.) Broth.,Isopterygium tenerum (Sw.) Mitt.,R R Ireland,1988,,Brazil,São Paulo,,Cerqueira-Cesar,"prope urbem Cerqueira-Cesar, in palude, c. 500 m. s. m.","prope urbem Cerqueira-Cesar, in palude",In palude,c. 500 m. s. m.,,1012176.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/877/C2079856F.jpg,C2079856F,Ynes Mexia,Y. Mexia,,4841,"July 6, 1930",1930-07-06,,Isopterygium brachyneuron (C.M.) Mitt.ex p,Isopterygium tenerum (Sw.) Mitt,R R Ireland,1988,,Brazil,Minas Geraes,,Viçosa,Viçosa Agricultural College lands. Horticultural Hill. Cut over woods near base,Viçosa Agricultural College lands. Horticultural Hill. Cut over woods near base,On rotting log. Abundant,670 m,,870837.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/879/C2079858F.jpg,C2079858F,R. S. Williams,R. S. Williams,,2095,"Nov. 29, 1901",1901-11-29,,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,,Bolivia,PASS,,PASS,"San Buena Ventura, 190 meters, on bark","San Buena Ventura, on bark",On bark,190 meters,,1039993,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2542/881/C2079859F.jpg,C2079859F,"COLLECTED BY R. S. WILLIAMS, 1901-1902",R. S. Williams,,2059,1901-1902,1901-00-00,1902-00-00,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R S Williams,23 Jan. 1902,,Bolivia,PASS,,,Tumupasa,Tumupasa,,,,1017412,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/919/C2010970F.jpg,C2010970F,leg. Hagen,Hagen,,s.n.,27/7 1907,1907-07-27,,Pogonatum urnigerum (L.) var. α humile (Wahlenb.),Pogonatum urnigerum (L.) var. α humile (Wahlenb.),,,,Norway,Trondelag,Sundbygdens amt,Opdal,Vårstigen,Vårstigen,,900 mtr.,,2010970.0,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/921/C2010972F.jpg,C2010972F,Elihu Hall,E Hall,,s.n.,s.d.,sd,,Pogonatum urnigerum Brid,Pogonatum umigerum Brid.,,,,England,,,,,[precise locality unknown],,,,,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/925/C2000534F.jpg,C2000534F,PASS,PASS,,s.n.,1878,1878-00-00,,Pogonatum urnigerum,Pogonatum urnigerum Pal. Beau.,,,,France,Pyrénées,,,Gorge de Jeret,Gorge de Jeret,,,,,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/927/C2000536F.jpg,C2000536F,Ex Herb. Wm. Mitten,W Mitten,,s.n.,Mch 1847,1847-03-00,,Pogonatum urnigerum,Pogonatum urnigerum,,,,England,Sussex,,,Hendey Hill Near Blackdown,Hendey Hill Near Blackdown,,,,1096014,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/929/C2000538F.jpg,C2000538F,Holmes Com. G.E.H,Holmes,,s.n.,PASS,sd,,Pogonatum urnigerum,Pogonatum urnigerum,,,,United Kingdom,England,Devon,Plymouth,Plymouth Devon,[precise locality unknown],,,,1182972,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/933/C2000542F.jpg,C2000542F,leg Jeanpert,Jeanpert,,s.n.,9/4/94,1894-04-09,,Pogonatum urnigerum P.B,Pogonatum urnigerum P.B,,,,France,PASS,,,"Villers Cotterets. route de Soissons, cassiende","Villers Cotterets. route de Soissons, cassiende",sable,,,1058477,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/935/C2000932F.jpg,C2000932F,C. Müller Frib.,C. Müller,,476,9. Sept. 1905,1905-09-09,,Pogonatum urnigerum (L.) Pal. Beauv. c. fr.,Pogonatum urnigerum (L.) Pal. Beauv.,,,,Germany,Baden,,,"auf Erde in Felsritzen zwischen Rinken und Seebrück am Feldberge, etwa 1250 m s. m.","auf Erde in Felsritzen zwischen Rinken und Seebrück am Feldberge, etwa 1250 meters",Auf Erde in Felsritzen,etwa 1250 m s. m.,,1194391,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/937/C2000934F.jpg,C2000934F,leg.Zd.Pilous,Z. Pilous,,s.n.,V.1946,1946-05-00,,Pogonatum urnigerum P.B.,Pogonatum urnigerum P.B.,,,,Czech Republic,Bohemia,Montes Krkonoše,,"In declivis graminosis silvaticis prope pagum Hoření Vrchlabí, ca 580 m","In declivis graminosis silvaticis prope pagum Hoření Vrchlabí, ca 580 meters",In declivis graminosis silvaticis,ca 580 m,,1270015,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/939/C2000936F.jpg,C2000936F,James Thompson,J. Thompson,,s.n.,Sept. 2 1842,1842-09-02,,Pogonatum urnigerum,Pogonatum urnigerum,,,,Scotland,,,,,[precise locality unknown],,,,1230970.0,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/941/C2000938F.jpg,C2000938F,leg. Philippe,Philippe,,s.n.,s.d.,sd,,Pogonatum urnigerum,Pogonatum urnigerum,,,,PASS,PASS,,,Peña de Cheris,Peña de Cheris,,,,1058446,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/943/C2000940F.jpg,C2000940F,L. N. Johnson,L N Johnson,,s.n.,1848,1848-00-00,,"Pogonatum urnigerum, Breuv.","Pogonatum urnigerum, Breuv.",,,,Germany,,,,Marraques Fall,[precise locality unknown],,,,1159426.0,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/946/C2000943F.jpg,C2000943F,Leg.,C. Jensen,,s.n.,25/10 1901,1901-10-25,,Pogonatum urnigerum (Hedw.) PB.,Pogonatum urnigerum (Hedw.) PB.,C. Jensen,,,Denmark,Sjælland,,,Magistratskoven by Hvalsø in a gravel-pit,Magistratskoven by Hvalsø in a gravel-pit,In a gravel-pit,,,,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/948/C2000945F.jpg,C2000945F,Herbier Ed. Jeanpert,E Jeanpert,,s.n.,s.d.,sd,,PASS,PASS,,,,France,PASS,,,PASS,[precise locality unknown],PASS,,,1058475,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/950/C2000947F.jpg,C2000947F,1876 leg. Restoin,Restoin,,s.n.,1876,1876-00-00,,Pogonatum urnigerum P.B.,Pogonatum urnigerum P.B.,,,,France,Manche,,,Sourdenal (manche),Sourdenal (manche),,,,1058481,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/952/C2000949F.jpg,C2000949F,ex herb. George E. Hunt,G E Hunt,,s.n.,s.d.,sd,,Pogonatum Bridel,Pogonatum Bridel,,,,Scotland,,,,,[precise locality unknown],,,,1182976,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/954/C2010614F.jpg,C2010614F,Leg. M. Onraedt 76.L.8693,M Onraedt,,76.L.8693,Le 18.07.1976,1976-07-18,,"Pogonatum urnigerum P. Beauv., Schimp. = Polytrichum urnigerum L.","Pogonatum urnigerum P. Beauv., Schimp.",M Onraedt,,Polytrichum urnigerum L.,Switzerland,Valais,Val d'Hérens,La Forclaz,"sur talus ensoleillé; alt. Ca. 1750 m Suisse: Canton du Valais, Val d'Hérens, à La Forclaz","sur talus ensoleillé Suisse: Canton du Valais, Val d'Hérens, à La Forclaz",sur talus ensoleillé,Ca. 1750 m,,2010614.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/956/C2010616F.jpg,C2010616F,M. Onraedt,M. Onraedt,,76.5.1580,Le 24/07/1976,1976-07-24,,Pogonatum urnigerum P. Beauv. Schimp.,Pogonatum urnigerum P. Beauv. Schimp.,PASS,,,Switzerland,Valais,,,entre St. Martin et Mase,entre St. Martin et Mase,Talus forestier,alt. 1600m,,1050867,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/958/C2010618F.jpg,C2010618F,Barnes legit.,Barnes,,s.n.,Feb. 1868.,1868-02-00,,"Pogonatum urnigerum, Brid.",Pogonatum urnigerum,,,,United Kingdom,Westmorland,,,PASS,[precise locality unknown],,,,1058318.0,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/960/C2010620F.jpg,C2010620F,Jack,Jack,,986A b,25. August 1850,1850-08-25,,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum (L.) Pal. Beauv.,,,,Germany,Baden-Württemberg,,Salem,An Waldgräben bei Salem,An Waldgräben bei Salem,PASS,,,1054838.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/962/C2010622F.jpg,C2010622F,Dr. Hepp,Dr Hepp,,986 B,17. October 1862,1862-10-17,,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum (L.) Pal. Beauv.,,,,Germany,Baden-Württemberg,,Degerfelden,An einem Waldrande auf dem rothen Sandsteinbruche oberhalb Degerfelden,An einem Waldrande auf dem rothen Sandsteinbruche oberhalb Degerfelden,PASS,,,1054981,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/964/C2010624F.jpg,C2010624F,"Jack, Leiner u. Stizenberger",Jack,,986B,September 1862,1862-09-00,,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum (L.) Pal. Beauv.,,,,Switzerland,PASS,,,In Hohlwegen bei Schaffhausen,In Hohlwegen bei Schaffhausen,PASS,,,1055069.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/966/C2010626F.jpg,C2010626F,Coll. and determ. C. Jensen,C. Jensen,,s.n.,"November 21, 1904",1904-11-21,,Pogonatum urnigerum (Hedw.) PB. c. fr.,Pogonatum urnigerum (Hedw.) PB.,C. Jensen,,,Denmark,Zealand,,,sandy soil in Magistratskoven south of Hvalsö,sandy soil in Magistratskoven south of Hvalsö,Sandy soil,,,,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/968/C2010974F.jpg,C2010974F,P. Allorge,P. Allorge,,s.n.,22. VIII. 1927,1927-08-22,,"Pogonatum urnigerum (Linné Sp. Plant. II, p. 1109, N° 3, 1753, sub Polytricho), Palisot de Beauvois Prodr., p. 84, 1805, f. 2",Pogonatum urnigerum,,,"Blasia pusilla L., Pellia epiphylla (L.) Lindb., Alicularia scalaris (Schr.) Corda, Dichodontium pellucidum (L. pp.) Schimp., Rhytidiadelphus loreus (Dill., L.) Warnst",Spain,Navarra,,,"Puerto de Ibañeta (Navarra), talus argileux (schistes) avec Blasia pusilla L., Pellia epiphylla (L.) Lindb., Alicularia scalaris (Schr.) Corda, Dichodontium pellucidum (L. pp.) Schimp., Rhytidiadelphus loreus (Dill., L.) Warnst",Puerto de Ibañeta,"Calcifuge, mésophile, sciaphile. Fréquent sur les talus siliceux frais, récemment dénudés",ca 1.050 m,,1200129.0,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/970/C2010976F.jpg,C2010976F,leg. Zd. Pilous,Z. Pilous,,s.n.,VII.1949,1949-07-00,,Pogonatum urnigerum Pal. var. humile Brid.,Pogonatum urnigerum Pal. var. humile Brid.,,,,Slovakia,Montes Nízké Tatry,,,"In terra montis Ďumbier, ca 1840 m",In terra montis Ďumbier,,ca 1840 m,,1350887,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/990/C1042257F.jpg,C1042257F,S. Churchill et al.,S. Churchill,H Huaylla | R Lozano | M Serrano,22853,12 May 2004,2004-05-12,,Neckera scabridens C. Müller,Neckera scabridens C. Müller,S. Churchill,Jun 2004,"Prumnopitys exigua, Podocarpus, Myrcianthes, N. chilensis",Bolivia,Chuquisaca,Belisario Boeto,PASS,"Monte Grande, ca. 32 km de Villa Serrano. Bosque montano de yungas. Con Prumnopitys exigua, Podocarpus, Myrcianthes. <22845-22885>","Monte Grande, ca. 32 km de Villa Serrano. Bosque montano de yungas. Con Prumnopitys exigua, Podocarpus, Myrcianthes. <22845-22885>",Musgo sobre rama de árbol; c.fr.; con N. chilensis,2740 m,"18°43'43""S 64°29'07""W",1183467,Typed,no type status
https://zenodo.org/record/1486506/files/K000931304.jpg,K000931304,E. Córdula (309); Y Melo & K.Pinheiro,E Córdula,Y Melo | K Pinheiro,309,23/VI/2007,2007-06-23,,Ancistrotropis peduncularis (Fawcett & Rendle) A. Delgado (Phaseolus peduncularis Fawcett & Rendle) (Vigna peduncularis (Kunth) Fawcett & Rendle),Ancistrotropis peduncularis (Fawcett & Rendle) A. Delgado,G. P. Lewis,12.2012,,Brazil,Pernambuco,,Mirandiba,BRASIL. Pernambuco - Município de Mirandiba. Serra das Umburanas (afloramento rochoso),Serra das Umburanas,"Caatinga arbórea-arbustiva densa, solo derivado de embasamento cristalino",457 m (base),Lat.: 8°12' S Long.: 38°32',,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1485174/files/EIG.6763.jpg,EIG.6763,Ilkka Kukkonen 11003,I. Kukkonen,,11003,13. Sept. 1981,1981-09-13,,Arthropteris tenella (Forst.f.) J.Sm.,Arthropteris tenella (Forst.f.) J.Sm.,J. Sarvela,1982,,Australia,Queensland,Atherton Tableland,,"Lamin's Hill, E. of Malanda","Lamin's Hill, East of Malanda",Patch of rain forest. Fern climbing on tree stems,,,1459190.0,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1486594/files/K001046329.jpg,K001046329,G. Pabst 5121,G. Pabst,,5121,7.9.60,1960-09-07,,Avicennia tomentosa,Avicennia tomentosa,A P Duarte,23.9.60,,Brazil,Guanabara,,,"Brasil-Guanabara, Baguá próximo ao Jóquei Club da Ilha do ""Governador""","Brasil-Guanabara, Baguá próximo ao Jóquei Club da Ilha do ""Governador""",Arbusto e pequenas árvores de flores brancas,,,,Typed,no type status
https://zenodo.org/record/1486540/files/K000964719.jpg,K000964719,W. Hoehne,W. Hoehne,,10228,13/9/33,1933-09-13,,Cestrum corymbosum Schlecht.,Cestrum corymbosum Schlecht.,M Kuhlmann,,,Brazil,São Paulo,,São Paulo,Cantareiras. São Paulo,Cantareiras. São Paulo,,,,PASS,Typed,no type status
https://zenodo.org/record/1485130/files/EIG.5460.jpg,EIG.5460,H. Eggert,H. Eggert,,s.n.,17 May 77,1877-05-17,,Cystopteris bulbifera (L) Bernh,Cystopteris bulbifera (L) Bernh,,,,United States,Illinois,,,Bluffs in Illinois,Bluffs in Illinois,PASS,,,1126455.0,Handwritten,no type status
https://zenodo.org/record/1485102/files/EIG.435.jpg,EIG.435,Ilkka Kukkonen 12608,I. Kukkonen,,12608,8.XI.1982,1982-11-08,,Dryopteris inaequalis (Schlechtend.) O. Kuntze,Dryopteris inaequalis (Schlechtend.) O. Kuntze,J. Sarvela,1983,"Festuca schefflerii, Euryops prostrata, Anthemis tigrensis, Juniperus procera",Ethiopia,Bale,,,"Bale Adm. Reg., Saneti plateau and Mount Batu, 06°55'N; 39°40'E, c. 4000-4200 m. In alpine belt dominated by Festuca schefflerii, Euryops prostrata, Anthemis tigrensis.","On the way to Saneti plateau from Robe. Steep forested slope of a river canyon, e.g. Juniperus procera. Pastured slope.","In alpine belt dominated by Festuca schefflerii, Euryops prostrata, Anthemis tigrensis. Steep forested slope of a river canyon, e.g. Juniperus procera. Pastured slope.",c. 3400 m,06°55'N; 39°40'E,1489739.0,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1484126/files/E00570050.jpg,E00570050,"Vallejo-Marin, M.",M. Vallejo-Marin,G Lye | D Barragán | M A Vallejo | C Marin | I Vallejo,11-LED-seed-2-14,23 Mar 2012,2012-03-23,,Mimulus peregrinus sp. nov.,Mimulus peregrinus Vall-Marín,,,M. x robertsii,Scotland,South Lanarkshire,,,"British Isles, v.c. 77, Shortcleuch Water, Leadhills, South Lanarkshire, Scotland. OS Grid reference: NS 9029 1578. WGS84 coordinates: N 55.4237°, W 3.7349°","British Isles, v.c. 77, Shortcleuch Water, Leadhills, South Lanarkshire, Scotland. OS Grid reference: NS 9029 1578. WGS84 coordinates: N 55.4237°, W 3.7349°",Occurring on the banks of a stream on a substrate of sand and shingle,360 m,"N 55.4237°, W 3.7349°",,Mix of Handwritten and Typed,Holotype
https://zenodo.org/record/1485964/files/K000773283.jpg,K000773283,B.T. Lowne,B T Lowne,,s.n.,Aug. 9th 1902,1902-08-09,,Monotropa hypopithys,Monotropa hypopithys,,,,United Kingdom,Surrey,,,Reigate Hill. Surrey,Reigate Hill. Surrey,,,,,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1480969/files/BR0000006918378.jpg,BR0000006918378,Bart Van de Vijver,B. Van de Vijver,,s.n.,25/04/2007,2007-04-25,,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,,,Cistus and Pinus,Italy,Promontorio del Gargano,,,Behind the Chapel of Madonna di Loreto,Behind the Chapel of Madonna di Loreto,Macchia-shrub with Cistus and Pinus,,,6918378.0,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1486710/files/K001207911.jpg,K001207911,G. Hatschbach,G. Hatschbach,PASS,20590,9/11/968,1968-11-09,,Pfaffia glabratoides Ssgth.,Pfaffia glabratoides Ssgth.,T M Pedersen,971,,Brazil,Paraná,Laranjeiras do Sul,PASS,"Rio Iguaçu, prox. a barra do Perdido (mun. Laranjeiras do Sul) Paraná","Rio Iguaçu, prox. a barra do Perdido (mun. Laranjeiras do Sul) Paraná","Erva 1m, terreno arenoso, margens de rio",,,1207911.0,Typed,no type status
https://zenodo.org/record/1485807/files/K000263710.jpg,K000263710,"J.J. de Wilde, Sosef & van Nek",J. J. de Wilde,M S M Sosef | C van Nek,10130,22-1-1991,1991-01-22,,Rhynchosia gabonensis Jongkind,Rhynchosia gabonensis Jongkind,,,,Gabon,,,,About 10 km. on the road from Tchimbélé to Assok,About 10 kilometers on the road from Tchimbélé to Assok,"Vine, 7 m. long in tree in roadside. Pods silvery-grey. Seeds glossy, dark blue. Leaflets thick leathery, dull, green above, beneath paler green, with reddish nervation",± 580 m,"0 04 N., 10 23 E",,Typed,Isotype
https://zenodo.org/record/1480461/files/BM000934757.jpg,BM000934757,Wilhelm Suksdorf,W. Suksdorf,,12045,3. Aug. 1926,1926-08-03,,Solanum triflorum Nutt.,Solanum triflorum Nutt,T Särkinen,2014,,United States,Washington,Klickitat county,Bingen,High sandy river-bank at Bingen,High sandy river-bank at Bingen,High sandy river-bank,,,,Typed,no type status
https://zenodo.org/record/1485887/files/K000536956.jpg,K000536956,COLL. J. FRANCIS MACBRIDE,J. F. Macbride,,5234,"Aug. 27-Sept. 1, 1923",1923-08-27,1923-09-01,Tococa undabunda Macbr.,Tococa undabunda J.F. Macbr.,F. A. Michelangeli,20.08,,Peru,,,,Montaña slope HACIENDA SCHUNKE,Montaña slope Hacienda Schunke,Montaña slope,about 4000 feet,,,Mix of Handwritten and Typed,Isotype
https://zenodo.org/record/1479535/files/B%2010%200375227.jpg,B 10 0375227,"X. Cornejo, C. Bonifaz",X. Cornejo,C. Bonifaz,5822,"Oct. 27, 1997",1997-10-27,,Capparis sclerophylla Iltis nov. sp. ISOTIPO,Capparis sclerophylla Iltis,,,"C.heterophylla, C.scabrida, C.lanceolata y C.crotonoides",Ecuador,Manabí,,Bahía de Caráquez,"Prov. Manabí. Bahía de Caráquez a 8 Km. Alrededores de Universidad Católica. Bosque seco tropical deciduo, fuertemente intervenido","Prov. Manabí. Bahía de Caráquez a 8 kilometers. Alrededores de Universidad Católica. Bosque seco tropical deciduo, fuertemente intervenido","Bosque seco tropical deciduo, fuertemente intervenido",30 m,"-00,45 -80,32",,Typed,Isotype
https://zenodo.org/record/1479341/files/B%2010%200185601.jpg,B 10 0185601,M. l'Abbé Delavay,M l'Abbé Delavay,,s.n.,2 April 1887,1887-04-02,,Gentiana albescens Franch.,Gentiana albescens Franch.,,,,China,Yunnan,,,in collibus prope Mo-so-yn,in collibus prope Mo-so-yn,PASS,,,,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1479171/files/B%2010%200030508.jpg,B 10 0030508,Winfried Meier y Silvia Llamozas,W. Meier,S. Llamozas,3685,16-17 de abril 1983,1993-04-16,1983-04-17,Klarobelia subglobosa Chatrou,Klarobelia subglobosa,J L Chatrou,1994,,Venezuela,"Distrito Federal, Estado Miranda",,,Cordillera de la Costa: excursión Guatire-Caruao: ruta: Fila Juan Torres-Río Brazo Grande-Fila Maestra-Río Caruao-población San Jorge de Caruao,Cordillera de la Costa: excursión Guatire-Caruao: ruta: Fila Juan Torres-Río Brazo Grande-Fila Maestra-Río Caruao-población San Jorge de Caruao,"arbol caido, secado",500 msm,"lat.: 10°34'N, long.: 66°25'O",,Mix of Handwritten and Typed,Isotypus
https://zenodo.org/record/1479203/files/B%2010%200069251.jpg,B 10 0069251,Kessler,Kessler,,283,21.12.1988,1988-12-21,,Mallotus paniculatus,Mallotus paniculatus,Kessler,,,Malaysia,Sarawak,,,Base of Gunung Pueh,Base of Gunung Pueh,Secondary vegetation along road,up to 200 m,,,Typed,no type status
https://zenodo.org/record/1479479/files/B%2010%200279821.jpg,B 10 0279821,M. Jacobs,M. Jacobs,,5005,Aug. 1,1958-08-01,,Piptospatha grabowskii (Engl.)Engl. (Syn. P. havilandii (Engl.) Engl.),Piptospatha grabowskii (Engl.)Engl.,,,,Borneo,Sarawak,,,"N.slopes of Mount Penrissen (S. of Kuching), approx. 1°5' N., 110°15' E. Primary forest on sandstone substratum","N.slopes of Mount Penrissen (S. of Kuching), approx. 1°5' N., 110°15' E. Primary forest on sandstone substratum","In very moist sandstone gorge on rocks. Inflor. sheath violet, tip olive-greenish; ♀ and ♂ flowers sordidly pale yellow. Frequent on the spot. Pollinated by small blue glossy beetles",c. 700-900 m,"approx. 1°5' N., 110°15' E",,Typed,no type status
https://zenodo.org/record/1479168/files/B%2010%200030420.jpg,B 10 0030420,"P. J. M. & H. Maas, L. Kollmann",P. J. M. Maas,H. Maas | L. Kollmann,8833,16 Feb 1999,1999-02-16,,Pseudoxandra sp. nov.,Pseudoxandra spiritus-sancti Maas,P. J. M. Maas,2001,,Brazil,Espírito Santo,Santa Teresa,PASS,"Est. Espírito Santo, Município de Santa Teresa, Estação Biológica de Santa Lúcia","Est. Espírito Santo, Município de Santa Teresa, Estação Biológica de Santa Lúcia","High forest, on brown sand; vegetation with many Palmae and terrestrial and epiphytic Bromeliaceae",800 m,19°58'S 40°32'W,,Typed,Isotype
https://zenodo.org/record/1479553/files/B%2010%200385068.jpg,B 10 0385068,"leg. R. Berazaín, J. Bisse, M. A. Díaz, H. Dietrich, L. González Géigel, J. Gutiérrez, E. Köhler, L. Lepper, U. Rändel, H. Schaarschmidt",R. Berazaín,J Bisse | M A Díaz | H Dietrich | L González Géigel | J Gutiérrez | E Köhler | L Lepper | U Rändel | H Schaarschmidt,HFC 39098,09-II-1979,1979-02-09,,Stenandrium pallidum H. Dietr.,Stenandrium pallidum H. Dietr.,H. Manitz,2007,,Cuba,Guantánamo,San Antonio del Sur,PASS,"Abra de Mariana, loma al oeste del barranco Coordenadas de la cuadrícula (Cuba 1:250000): 16/71 [,,15/70""]","Abra de Mariana, loma al oeste del barranco",PASS,,"16/71 [,,15/70""]",385068.0,Mix of Handwritten and Typed,Isotype
