Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0251_C2079611F,leg. V. Schiffner,V. Schiffner,N/A,2898,m. Jul. fr.,unsure and check,N/A,Isopterygium aurantiacum (C. M.) Broth.,Isopterygium aurantiacum,V. F. Brotherus,1988,N/A,Brazil,Sao Paulo,N/A,N/A,Brasilia (prov. Sao Paulo) prope urbem Cerqueira-Cesar in palude c. 500 m s. m.,Brasilia near the city Cerqueira-Cesar in marsh,in marsh,c. 500 m s. m.,N/A,1012176,Typed,no type status
0252_C2079856F,Ynes Mexia,Y. Mexia,N/A,4641,"July 6, 1930",1930-07-06,N/A,Isopterygium brachyneuron (C. M.) Mitt. ex p.,Isopterygium brachyneuron,Bartram,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands,Viçosa Agricultural College lands,Horticultural Hill Cut over woods near base On rotting log Abundant,Alt. 670 m,N/A,870837,Typed,no type status
0253_C2079858F,Collected by R. S. Williams,R. S. Williams,N/A,2095,"Nov. 29, 1901",1901-11-29,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Bolivia,La Paz,Nor Yungas,N/A,San Buena Ventura,San Buena Ventura,on bank,190 meters,N/A,1039993,Mix of Handwritten and Typed,No type status
0254_C2079859F,Collected by R. S. Williams 1901-1902,R. S. Williams,N/A,2039,23 Jan 1902,1902-01-23,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. S. Williams,23 Jan 1902,N/A,Bolivia,N/A,N/A,N/A,Tumupasa,Tumupasa,N/A,N/A,N/A,1017472,Mix of Handwritten and Typed,no type status
0255_C2010970F,leg. Hagen,Hagen,N/A,s.n.,27/7 1907,1907-07-27,N/A,Sphagnum subsecundum (L.) var. ab homine (Wahlenb.),Sphagnum subsecundum,N/A,N/A,N/A,Norway,Oppland,Vågå,N/A,unsure and check,[precise locality unknown],N/A,altit. mtr. 900,N/A,C2010970F,Handwritten,no type status
0256_C2010972F,N/A,N/A,N/A,s.n.,s.d.,0000-00-00,N/A,Pogonatum urnigerum Brid,Pogonatum urnigerum,N/A,N/A,N/A,England,N/A,N/A,N/A,England,[precise locality unknown],N/A,N/A,N/A,C2010972F,Mix of Handwritten and Typed,no type status
0257_C2000534F,Legon de Javet,N/A,N/A,s.n.,1878,1878-00-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,APR 1951,N/A,France,N/A,N/A,N/A,Pyrénées: Gorge de Jeret,Gorge de Jeret,N/A,N/A,N/A,C2000534F,Mix of Handwritten and Typed,N/A
0258_C2000536F,Ex Herb. Wm. Mitten,W. Mitten,N/A,s.n.,N/A,0000-00-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,England,Sussex,N/A,N/A,Sussex England,[precise locality unknown],N/A,N/A,N/A,C2000536F,Mix of Handwritten and Typed,no type status
0259_C2000538F,Col. Holton Com. Gilly,N/A,N/A,s.n.,May 1946,1946-05-00,N/A,Lycopodium uncinatum,Lycopodium uncinatum,N/A,N/A,N/A,Peru,N/A,N/A,N/A,Peru,[precise locality unknown],N/A,N/A,N/A,"1182972, C2000538F",Typed,no type status
0260_C2000542F,leg. Jeanpert,E. Jeanpert,N/A,s.n.,29/10/94,1894-10-29,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,France,N/A,N/A,Villers Cotterêts,"route de Vivières, ancienne sablière","route de Vivières, ancienne sablière",N/A,N/A,N/A,C2000542F,Mix of Handwritten and Typed,N/A
0261_C2000932F,C. Müller Frib.,C. Müller,N/A,476,9. Sept. 1905,1905-09-09,N/A,Pogonatum urnigerum (L.) Pal. Beauv. c. fr.,Pogonatum urnigerum,E. Bauer,Sept. 10. 1909,N/A,Germany,Baden-Württemberg,N/A,N/A,auf Erde in Felsritzen zwischen Rinken und Seebruck am Feldberge,on earth in rock crevices between Rinken and Seebruck at Feldberg,N/A,etwa 1250 m s. m.,N/A,C2000932F,Mix of Handwritten and Typed,N/A
0262_C2000934F,leg. Zd. Pilous,Z. Pilous,N/A,214,V. 1946,1946-05-00,N/A,Pogonatum urnigerum P. B.,Pogonatum urnigerum,unsure and check,N/A,N/A,Czech Republic,N/A,N/A,N/A,Bohemia Montes Krkonoše In decliviis graminosis silvaticis prope pagum Hoření Vrchlabí,[precise locality unknown],In decliviis graminosis silvaticis,ca 580 m,N/A,C2000934F,Typed,no type status
0263_C2000936F,Collected in 1841-3 by James Thompson,J. Thompson,N/A,s.n.,1841-3,1841-00-00,1843-00-00,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,1230970,Mix of Handwritten and Typed,no type status
0264_C2000938F,leg. Philippe,Philippe,N/A,s.n.,N/A,0000-00-00,N/A,Bryometrium urnigerum,Bryometrium urnigerum,N/A,N/A,N/A,France,N/A,N/A,N/A,Peña de Lheris,Peña de Lheris,N/A,N/A,N/A,C2000938F,Handwritten,no type status
0265_C2000940F,Vasquez Coll,N/A,N/A,s.n.,MAY 1945,1945-05-00,N/A,Pogonatum urnigerum Beauv,Pogonatum urnigerum,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,1159226,Typed,no type status
0266_C2000943F,C Jensen,C Jensen,N/A,s.n.,25/10 1901,1901-10-25,N/A,Pogonatum urnigerum (Hedw.) PB.,Pogonatum urnigerum,N/A,N/A,N/A,Denmark,Sjælland,N/A,N/A,Magistratskoven by Hvalsø in a gravel-pit,Magistratskoven by Hvalsø in a gravel-pit,N/A,N/A,N/A,C2000943F,Typed,N/A
0267_C2000945F,N/A,N/A,N/A,s.n.,s.d.,0000-00-00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,Typed,no type status
0268_C2000947F,N/A,N/A,N/A,1796,N/A,0000-00-00,N/A,Andreaea nivalis,Andreaea nivalis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,1058481,Typed,N/A
0269_C2000949F,ex herb. George E. Hunt,G. E. Hunt,N/A,s.n.,MAY 1946,1946-05-00,N/A,Pogonatum urnigerum Bridel,Pogonatum urnigerum,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,Scotland,[precise locality unknown],N/A,N/A,N/A,1182976,Typed,no type status
0270_C2010614F,W. Conrad,W. Conrad,N/A,76.1.8693,Le 18.07.1976,1976-07-18,N/A,Pogonatum urnigerum P. Beauv. Schimp.,Pogonatum urnigerum,W. Conrad,s.d.,Polytrichum urnigerum,Switzerland,Valais,N/A,N/A,Suisse: Eton du Valais Val d'Herens a La Forclaz,Eton du Valais Val d'Herens a La Forclaz,sur talus Enoelleti,alt. ca. 1750 m,N/A,C2010614F,Mix of Handwritten and Typed,no type status
0271_C2010616F,Leg. M. Onraedt,M. Onraedt,N/A,76.5.1580,Le 29 10 1976,1976-10-29,N/A,Pogonatum urnigerum P. Beauv. Schimp.,Pogonatum urnigerum,J. Fusy,N/A,N/A,Switzerland,Valais,N/A,N/A,"Col du Palas, Val d'Hérens, entre St Martin et Mase","Col du Palas, Val d'Hérens, between St Martin and Mase",talus forestier,alt. 1600m,N/A,C2010616F,Mix of Handwritten and Typed,no type status
0272_C2010618F,N/A,N/A,N/A,s.n.,Feb. 1848,1848-02-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Westmoreland,[precise locality unknown],N/A,N/A,N/A,"1058388, 1058318",Handwritten,no type status
0273_C2010620F,Jack.,Jack.,U. Weitenweber,9664 b,28. August 1886,1886-08-28,N/A,Pogonatum urnigerum (L.) Phil. Heur.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,Baden-Württemberg,N/A,N/A,An Waldfelsen bei Salem,An Waldfelsen bei Salem,N/A,N/A,N/A,1054839,Typed,N/A
0274_C2010622F,Dr. Hepp,Dr. Hepp,N/A,986 B,17 October 1862,1862-10-17,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,N/A,N/A,N/A,An einem Waldrande auf dem rothen Sandsteinbruche oberhalb Degerfelden,[precise locality unknown],An einem Waldrande auf dem rothen Sandsteinbruche,N/A,N/A,1054981,Typed,no type status
0275_C2010624F,"Jack, Leiner u. Stizenberger",N/A,N/A,986B,s.d.,0000-00-00,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,Baden-Württemberg,N/A,N/A,"Kryptogamen Badens, Fasc. XXI",[precise locality unknown],N/A,N/A,N/A,1055060,Typed,no type status
0276_C2010626F,Coll. and determ. C. Jensen,C. Jensen,N/A,104,"November 21, 1904",1904-11-21,N/A,Pogonatum urnigerum (Hedw.) PB. c. fr.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Zealand,N/A,N/A,sandy soil in Magistratskoven south of Hvalsö,Magistratskoven south of Hvalsö,sandy soil,N/A,N/A,N/A,Typed,no type status
0277_C2010974F,P. Allorge,P. Allorge,N/A,49,22. VIII. 1927,1927-08-22,N/A,Pogonatum urnigerum (Linné) Sw.,Pogonatum urnigerum,N/A,N/A,N/A,Spain,Navarra,N/A,N/A,Puerto de Ibañeta,Puerto de Ibañeta,talus argileux (schistes) avec Blasia pusilla,Alt. ca 1050 m,N/A,C2010974F,Typed,no type status
0278_C2010976F,leg. Zd. Pilous,Z. Pilous,N/A,s.n.,VII.1949,1949-07-00,N/A,1025. Pogonatum urnigerum Pal. var. humile Brid.,Pogonatum urnigerum,N/A,N/A,N/A,Slovakia,N/A,N/A,N/A,"Montes Nízke Tatry: In terra montis Dumbier, ca 1840 m",Montes Nízke Tatry in terra montis Dumbier,N/A,ca 1840 m,N/A,C2010976F,Typed,no type status
0279_C1042257F,S. Churchill et al.,S. Churchill,C. H. Huaylla | R. Lozano | M. Serrano,22853,12 May 2004,2004-05-12,N/A,Neckera scabridens C. Müller,Neckera scabridens,S. Churchill,Jun 2004,Prumnopitys | Podocarpus | Myrcianthes,Bolivia,Chuquisaca,N/A,N/A,Belisario Boeto Monte Grande ca. 32 km de Villa Serrano,Monte Grande approximately 32 kilometers from Villa Serrano,Bosque montano de yungas con Prumnopitys exigua Podocarpus Myrcianthes,2740 m,"18°43'43""S 64°29'07""W",1109106,Typed,no type status
0280_K000931304,E. Córdula (309) Y Melo & K. Pinheiro,E. Córdula,Y. Melo | K. Pinheiro,47243,23/VI/2007,2007-06-23,N/A,Ancistrotropis peduncularis (Fawcett & Rendle),Vigna peduncularis,G. P. Lewis,12.2012,N/A,Brazil,Pernambuco,N/A,Mirandiba,Serra das Umburanas (afloramento rochoso),Serra das Umburanas,Caatinga arbóreo-arbustiva densa solo desenvolvido de embasamento cristalino,457 m (base),8°12' S 38°32' W,K000931304,Typed,N/A
0281_EIG.6763,Ilkka Kukkonen,I. Kukkonen,N/A,11003,13. Sept. 1981,1981-09-13,N/A,Arthropteris tenella (Forst. F.) J. Sm.,Arthropteris tenella,J. Sarvela,1982,N/A,Australia,Queensland,N/A,N/A,Atherton Tableland Lamin's Hill E. of Malanda,Atherton Tableland Lamin's Hill East of Malanda,Patch of rain forest. Fern climbing on tree stems,N/A,N/A,EIG.6763 | 2013-04-08,Mix of Handwritten and Typed,no type status
0282_K001046329,G. Pabst,G. Pabst,N/A,5121,7.9.60,1960-09-07,N/A,Avicennia tomentosa,Avicennia tomentosa,A. P. Duarte,23.9.60,N/A,Brazil,Guanabara,N/A,N/A,"Brasil Guanabara, mangue próximo ao Jóquei Club da Ilha do Governador",[precise locality unknown],Arbusto e pequenas árvores de flores brancas,N/A,N/A,21211,Typed,N/A
0283_K000964719,W. Hoehne,W. Hoehne,N/A,10228,13/9/33,1933-09-13,N/A,Cestrum corymbosum Schlecht.,Cestrum corymbosum,M. Kuhlmann,17.10.1973,N/A,Brazil,São Paulo,N/A,N/A,Cantareiras. São Paulo,Cantareiras. São Paulo,N/A,Alt. -,0° 0' 0'',K000486719,Typed,N/A
0284_EIG.5460,leg. H. Eggert,H. Eggert,N/A,s.n.,17 Mai 78,1878-05-17,N/A,Cystopteris bulbifera (L) Bernh,Cystopteris bulbifera,N/A,N/A,N/A,United States,Illinois,N/A,N/A,Bluff near Illinois,Bluff near Illinois,N/A,N/A,N/A,EIG.5460,Handwritten,no type status
0285_EIG.435,Ilkka Kukkonen 12608,I. Kukkonen,N/A,12608,8.XI.1982,1982-11-08,N/A,Dryopteris inaequalis (Schlechtend.) O. Kuntze,Dryopteris inaequalis,J. Sarvela,1983,Juniperus procera,Ethiopia,Oromia,N/A,N/A,"Bale Adm. Reg., Saneti plateau and Mount Batu",Saneti plateau and Mount Batu,"In alpine belt dominated by Festuca schefflerii, Euryops prostrata, Anthemis tigrensis. On the way to Saneti plateau from Robe. Steep forested slope of a river canyon. Pastured slope.",c. 4000-4200 m. Alt. c. 3400 m.,06°55'N; 39°40'E,EIG.435,Mix of Handwritten and Typed,no type status
0286_E00570050,"Vallejo-Marin, M. 11-LED-seed-2-14",M. Vallejo-Marin,N/A,11-LED-seed-2-14,27 August 2011,2011-08-27,N/A,Mimulus peregrinus sp. nov.,Mimulus peregrinus,M. J. M. Christenhusz,1 August 2012,Mimulus x robertsii,Scotland,South Lanarkshire,N/A,Leadills,"British Isles, v.c. 77, Shortcleuch Water, Leadills, South Lanarkshire, Scotland. OS Grid reference: NS 9029 1578. WGS84 coordinates: N 55.4237°, W 3.7349°.","Shortcleuch Water, Leadills",Occurring on the banks of a stream on a substrate of sand and shingle.,360 m,"N 55.4237°, W 3.7349°",E00416680,Typed,Holotype
0287_K000773283,B. T. Lowne,B. T. Lowne,N/A,45,Aug 9th 1902,1902-08-09,N/A,Monotropa Hypopithys,Monotropa hypopithys,N/A,N/A,N/A,United Kingdom,Surrey,N/A,N/A,Highgate Hill,Highgate Hill,N/A,N/A,N/A,"648, K000773283",Mix of Handwritten and Typed,no type status
0288_BR0000006918378,Bart Van de Vijver,B. Van de Vijver,N/A,s.n.,25/04/2007,2007-04-25,N/A,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Ophrys oestrifera,unsure and check,unsure and check,Cistus | Pinus,Italy,Apulia,N/A,N/A,Promontorio del Gargano Madonna di Loreto Behind the Chapel of Madonna di Loreto,Promontorio del Gargano Behind the Chapel of Madonna di Loreto,macchia-shrub with Cistus and Pinus,N/A,N/A,691837,Typed,no type status
0289_K001207911,G. Hatschbach | G. Guimaraes | T. M. Pedersen,G. Hatschbach,G. Guimaraes | T. M. Pedersen,20590,9/11/1968,1968-11-09,N/A,Pfaffia glabratoides Ssgth.,Pfaffia glabratoides,T. M. Pedersen,N/A,N/A,Brazil,Parana,N/A,Curitiba,"Rio Iguacu, prox. a barra do Peridido (mun. Itararejeiras do Sul) Parana","Rio Iguacu, near the mouth of Peridido (municipality Itararejeiras do Sul) Parana","Em terreno arenoso, margens de rio",N/A,N/A,K000709911,Typed,N/A
0290_K000263710,"J. J. de Wilde, Sosef & van Nek",J. J. de Wilde,Sosef | van Nek,10130,22-1-1991,1991-01-22,N/A,Rhynchosia gabonensis Jongkind,Rhynchosia gabonensis,N/A,N/A,N/A,Gabon,Estuaire,N/A,N/A,About 10 km. on the road from Tchimbélé to Asok,About 10 kilometers on the road from Tchimbélé to Asok,"Vine, 7 meters long in tree in roadside",Alt. ± 580 m,"0 43 N, 10 23 E",K000263710,Typed,Isotype
0291_BM000934757,Wilhelm Suksdorf,W. Suksdorf,N/A,12045,3. Aug. 1926,1926-08-03,N/A,Solanum triflorum Nutt.,Solanum triflorum,T. Särkinen,2014,N/A,United States,Washington,Klickitat,N/A,High sandy river-bank at Bingen,Bingen,High sandy river-bank,N/A,N/A,N/A,Typed,N/A
0292_K000536956,J. Francis Macbride,J. F. Macbride,N/A,5234,"AUG. 27-SEPT. 1, 1923",1923-08-27,1923-09-01,Tococa undabunda Macbr.,Tococa undabunda,F. A. Michelangeli,2008,N/A,Peru,N/A,N/A,La Merced,La Merced Hacienda Schunke,Hacienda Schunke,Montaña slope,ABOUT 4000 FEET,N/A,K000536956,Mix of Handwritten and Typed,Isotype
0293_B%2010%200375227,"X. Cornejo, C. Bonifaz",X. Cornejo,C. Bonifaz,5822,"Oct. 27, 1997",1997-10-27,N/A,Capparis sclerophylla Iltis nov. sp.,Capparis sclerophylla,N/A,19 JULI 2010,C. heterophylla | C. scabrida | C. lanceolata | C. crotonoides,Ecuador,Manabi,Bahia de Caraquez,N/A,8 Km. Alrededores de Universidad Catolica,8 kilometers Alrededores de Universidad Catolica,"Bosque seco tropical deciduo, fuertemente intervenido",30 m,-00.45 -80.32,B 10 0375227,Typed,Isotype
0294_B%2010%200185601,M. l'Abbé Delavay,M. Delavay,N/A,s.n.,2 april 1887,1887-04-02,N/A,Gentiana albescens Franch,Gentiana albescens,unsure and check,N/A,N/A,China,Yunnan,N/A,N/A,in collibus prope Mo-so-yn,near Mo-so-yn,Cultures,1800-1900 m,N/A,B 10 0185601,Mix of Handwritten and Typed,no type status
0295_B%2010%200030508,Winfried Meier Silvia Llamozas,W. Meier,S. Llamozas,3685,16-19 de abril 1993,1993-04-16,1993-04-19,Klarobelia subglobosa Chatrou,Klarobelia subglobosa,P. J. M. Maas,1994,N/A,Venezuela,Miranda,N/A,N/A,Cordillera de la Costa ruta Fila Juan Torres-Río Brazo Grande-Fila Maestra-Río Caruao-población San Jorge de Caruao,Cordillera de la Costa ruta Fila Juan Torres Río Brazo Grande Fila Maestra Río Caruao población San Jorge de Caruao,Fila Jabillar en selva,500 m,10°34'N 66°23'W,N/A,Mix of Handwritten and Typed,Isotype
0296_B%2010%200069251,Kessler,M. Kessler,N/A,283,21.12.1988,1988-12-21,N/A,Mallotus paniculatus,Mallotus paniculatus,M. Kessler,N/A,N/A,Malaysia,Sarawak,N/A,N/A,Base of Gunung Pueh,Base of Gunung Pueh,Secondary vegetation along road,Alt. up to 200 m,N/A,"PK 283, B 10 0069251",Typed,no type status
0297_B%2010%200279821,M. Jacobs,M. Jacobs,N/A,5005,Aug. 1 1958,1958-08-01,N/A,Piptospatha,Piptospatha,N/A,N/A,N/A,Malaysia,Sarawak,N/A,N/A,1st div. N.slopes of Mount Penrissen (S. of Kuching) approx. 1°5' N 110°15' E Primary forest on sandstone substratum,North slopes of Mount Penrissen South of Kuching,"In very moist sandstone gorge on rocks. Inflor. sheath violet, tip olive-greenish; female and male flowers sordidly pale yellow. Frequent on the spot. Pollinated by small blue-glossy beetles",ca. 700-900 m,1°5' N 110°15' E,15SEP1958,Typed,no type status
0298_B%2010%200030420,P. J. M. Maas | L. Kollmann,P. J. M. Maas,L. Kollmann,8833,16 Feb 1999,1999-02-16,N/A,Pseudoxandra spiritus-sancti Maas,Pseudoxandra spiritus-sancti,P. J. M. Maas,Utrecht 2001,N/A,Brazil,Espirito Santo,Santa Teresa,N/A,Municipio de Santa Teresa Estacao Biologica de Santa Lucia,Estacao Biologica de Santa Lucia,High forest on brown sand vegetation with many Palmae and terrestrial and epiphytic Bromeliaceae,800 m,19°58' S 40°32' W,B 10 0030420,Typed,Isotype
0299_B%2010%200385068,"leg. R. Berazaín, J. Bisse, M. A. Díaz, H. Dietrich, L. González, J. Gajato, J. Gutiérrez, E. Köhler, L. Lepper, U. Rändel, H. Schaarwächter",R. Berazaín,J. Bisse | M. A. Díaz | H. Dietrich | L. González | J. Gajato | J. Gutiérrez | E. Köhler | L. Lepper | U. Rändel | H. Schaarwächter,30908,09-11-1979,1979-11-09,N/A,Glandularia pallida U. Dietr.,Glandularia pallida,H. Manitz,2007,N/A,Cuba,Guantánamo,N/A,San Antonio del Sur,"Abra de Mariana, loma al oeste del barranco","Abra de Mariana, loma al oeste del barranco",N/A,1671 m,Coordenadas de la cuadrícula (Cuba 1:25000): 15/1/3,HFC 30908,Mix of Handwritten and Typed,Isotypus
