accessURI,catalogNumber,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
https://fm-digital-assets.fieldmuseum.org/2550/933/C2000542F.jpg,C2000542F,leg. Jeanpert,E. Jeanpert,N/A,s.n.,23/10/94,1894-10-23,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,France,N/A,N/A,N/A,Villers le Sec,Villers le Sec,"rock de lierre, moissons",N/A,N/A,1058477,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/935/C2000932F.jpg,C2000932F,C. Müller Frib.,C. Müller,N/A,476,Sept. 1905,1905-09-00,N/A,Pogonatum urnigerum (L.) Pal. Beauv. e. fr.,Pogonatum urnigerum,E. Bauer,Nov. 10. 1909,N/A,Germany,Baden-Württemberg,N/A,N/A,auf Erde in Felstriemen zwischen Rinken und Seebrick am Feldberg,[precise locality unknown],auf Erde in Felstriemen,etwa 1250 m s. m.,N/A,1194391,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/937/C2000934F.jpg,C2000934F,leg. Zd. Pilous,Z. Pilous,N/A,s.n.,V. 1946,1946-05-00,N/A,Pogonatum urnigerum P. B.,Pogonatum urnigerum,N/A,N/A,N/A,Czech Republic,Bohemia,Krkonoše,N/A,Montes Krkonoše In declivis graminosis silvaticis prope pagum Hořejí Vrchlabí ca 580 m,Montes Krkonoše near the village Hořejí Vrchlabí,In declivis graminosis silvaticis,ca 580 m,N/A,1270015,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/939/C2000936F.jpg,C2000936F,Collected in 1843 by James Thompson,J. Thompson,N/A,s.n.,1843,1843-00-00,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,1230979,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/941/C2000938F.jpg,C2000938F,leg Philippe,Philippe,N/A,s.n.,N/A,0000-00-00,N/A,Hypnum vernigerum,Hypnum vernigerum,N/A,N/A,N/A,Costa Rica,N/A,N/A,N/A,Costa de Ricas,Costa de Ricas,N/A,N/A,N/A,1058446,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/943/C2000940F.jpg,C2000940F,N/A,N/A,N/A,s.n.,N/A,0000-00-00,N/A,Pogonatum urnigerum Bruch,Pogonatum urnigerum,N/A,N/A,N/A,Germany,N/A,N/A,N/A,Germany,[precise locality unknown],N/A,N/A,N/A,1159295,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/946/C2000943F.jpg,C2000943F,C Jensen,C. Jensen,N/A,s.n.,25/10 1901,1901-10-25,N/A,Pogonatum urnigerum (Hedw.) P. B.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Sjælland,N/A,N/A,Magistratskoven by Hvalsø in a gravel-pit,Magistratskoven by Hvalsø in a gravel pit,in a gravel pit,N/A,N/A,C200004345,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/948/C2000945F.jpg,C2000945F,N/A,N/A,N/A,s.n.,15 Octobre 1913,1913-10-15,N/A,Syntrichia norvegica,Syntrichia norvegica,N/A,N/A,N/A,France,N/A,N/A,N/A,Environs de la Ville de Vittel,Vittel,N/A,N/A,N/A,1058475,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/950/C2000947F.jpg,C2000947F,Rostan,N/A,N/A,1976,N/A,0000-00-00,N/A,Andreaeum crassinervum Duby,Andreaeum crassinervum,N/A,N/A,N/A,France,N/A,N/A,N/A,Briancon,[precise locality unknown],N/A,N/A,N/A,1058481,Handwritten,no type status
https://fm-digital-assets.fieldmuseum.org/2550/952/C2000949F.jpg,C2000949F,ex herb. George E. Hunt,G. E. Hunt,N/A,s.n.,s.d.,0000-00-00,N/A,Sphagnum subsecundum,Sphagnum subsecundum,unsure and check,unsure and check,N/A,Scotland,N/A,N/A,N/A,Bield,Bield,N/A,N/A,N/A,1182976,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/954/C2010614F.jpg,C2010614F,Leg. M. Conrad,M. Conrad,N/A,76.1.8693,Le 18.07.1976,1976-07-18,N/A,"Pogonatum urnigerum J. Beauv., Schimp.",Pogonatum urnigerum,M. Conrad,N/A,Polytrichum urnigerum,Switzerland,Valais,Val d'Hérens,La Forclaz,Sur talus éboulis alt. ca. 1750 m,Sur talus éboulis,N/A,alt. ca. 1750 m,N/A,1050871,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/956/C2010616F.jpg,C2010616F,M. Onraedt,M. Onraedt,N/A,70.5.1880,Le 29.07.1976,1976-07-29,N/A,Pogonatum urnigerum P. Beauv. (Schimp.),Pogonatum urnigerum,J. Lewin,N/A,N/A,Switzerland,Valais,N/A,N/A,Cote du Palais Val d'Herens entre St. Martin et Mase,Cote du Palais Val d'Herens entre St. Martin et Mase,talus forestier,alt. 1600m,N/A,1050867,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/958/C2010618F.jpg,C2010618F,Barnes legit,N/A,N/A,s.n.,Feb. 1840,1840-02-00,N/A,Pogonatum urnigerum Brid.,Pogonatum urnigerum,N/A,N/A,N/A,United Kingdom,England,Westmorland,N/A,Westmorland,[precise locality unknown],N/A,N/A,N/A,C2010618F,Mix of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/960/C2010620F.jpg,C2010620F,Jack,Jack,N/A,986A b,25 August 1850,1850-08-25,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,Baden-Württemberg,N/A,Salem,b. An Waldgraben bei Salem,An Waldgraben near Salem,N/A,N/A,N/A,1058838,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/962/C2010622F.jpg,C2010622F,Dr. Hepp,D. Hepp,N/A,986,17. October 1862,1862-10-17,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,unsure and check,N/A,N/A,Germany,Baden-Württemberg,N/A,Degerfelden,An einem Waldrande auf dem rothen Sandsteinbruche oberhalb Degerfelden,[precise locality unknown],An einem Waldrande auf dem rothen Sandsteinbruche,N/A,N/A,1054981,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/964/C2010624F.jpg,C2010624F,"Jack, Leiner u. Stizenberger",N/A,N/A,9863 d,September 1862,1862-09-00,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Switzerland,N/A,N/A,N/A,In Hohlwegen bei Schaffhausen,In Hohlwegen bei Schaffhausen,N/A,N/A,N/A,1055060,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/966/C2010626F.jpg,C2010626F,Coll. and determ. C. Jensen,C. Jensen,N/A,104,"November 21, 1904",1904-11-21,N/A,Pogonatum urnigerum (Hedw.) P. B. c. fr.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Zealand,N/A,N/A,sandy soil in Magistratskovene south of Hvalsø,Magistratskovene south of Hvalsø,sandy soil,N/A,N/A,N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/968/C2010974F.jpg,C2010974F,P. Allorge,P. Allorge,N/A,49,22 VIII 1927,1927-08-22,N/A,"Pogonatum urnigerum (Linde) Spr. Plant. II p. 1109 N. 3 1733, sub Polytricho Palisot de Beauvois Prodr. p. 81 1805 C.",Pogonatum urnigerum,N/A,N/A,Blasia pusilla | Pellia epiphylla | Aulacomnion androgynum | Dicranella heteromalla,Spain,Navarra,N/A,N/A,Puerto de Ibañeta,Puerto de Ibañeta,Calcifuge mesophytic scapiule Frequent sur les talus siliceux frais récemment dénudés,Alt. ca. 1050 m,N/A,1200429,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/970/C2010976F.jpg,C2010976F,leg. Zdeněk Pilous,Z. Pilous,N/A,s.n.,VII.1949,1949-07-00,N/A,1025. Pogonatum urnigerum Pal. var. humile Brid.,Pogonatum urnigerum var. humile,N/A,N/A,N/A,Slovakia,Nízke Tatry,N/A,N/A,In terra montis Ďumbier ca 1840 m,In terra montis Ďumbier,N/A,ca 1840 m,N/A,1350887,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2550/990/C1042257F.jpg,C1042257F,S. Churchill et al. 22853,S. Churchill,H. Huaylla | R. Lozano | M. Serrano,22853,12 May 2004,2004-05-12,N/A,Neckera scabridens C. Müller,Neckera scabridens,S. Churchill,Jun 2004,N. chilensis | Prumnopitys exigua | Podocarpus | Myrcianthes,Bolivia,Chuquisaca,Belisario Boeto,N/A,Monte Grande ca. 32 km de Villa Serrano,Monte Grande approximately 32 kilometers from Villa Serrano,Bosque montano de yungas Musgo sobre rama de árbol,2740 m,"18°43'43""S 64°29'07""W",1183467,Typed,no type status
https://zenodo.org/record/1486506/files/K000931304.jpg,K000931304,C. E. Córdula | Y. Melo | K. Pinheiro,C. E. Córdula,Y. Melo | K. Pinheiro,49243,23/VI/2007,2007-06-23,N/A,Vigna peduncularis (Kunth) Fawc. & Rendle,Vigna peduncularis,G. P. Lewis,12.2012,N/A,Brazil,Pernambuco,N/A,Mirandiba,Serra das Umburanas (afloramento rochoso),Serra das Umburanas,Arbusto denso solo derivado de embasamento cristalino,Alt. 457 m,Lat. 8°12' S Long. 38°32' W,K000931304,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1485174/files/EIG.6763.jpg,EIG.6763,Ilkka Kukkonen 11003,I. Kukkonen,N/A,11003,13. Sept. 1981,1981-09-13,N/A,Arthropteris tenella (Forst. f.) J. Sm.,Arthropteris tenella,J. Sarvela,1982,N/A,Australia,Queensland,Atherton Tableland,N/A,Lamin's Hill E. of Malanda,Lamin's Hill East of Malanda,Patch of rain forest Fern climbing on tree stems,N/A,N/A,EIG.6763,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1486594/files/K001046329.jpg,K001046329,G. Pabst 5121,G. Pabst,N/A,5121,7.9.60,1960-09-07,N/A,Avicennia tomentosa,Avicennia tomentosa,A. P. Duarte,23.9.60,N/A,Brazil,Guanabara,N/A,N/A,Mangue próximo ao Jóquei Club da Ilha do Governador,Mangue próximo ao Jóquei Club da Ilha do Governador,Arbusto e pequenas árvores de flores brancas,N/A,N/A,K001046329,Typed,no type status
https://zenodo.org/record/1486540/files/K000964719.jpg,K000964719,W. Hoehne,W. Hoehne,N/A,10228,13/8/33,1933-08-13,N/A,Cestrum corymbosum Schlecht.,Cestrum corymbosum,M. Kuhlmann,N/A,N/A,Brazil,São Paulo,N/A,N/A,Cantareiras. São Paulo,Cantareiras,N/A,Alt.: . . . m,N/A,K000964719,Typed,no type status
https://zenodo.org/record/1485130/files/EIG.5460.jpg,EIG.5460,H. Eggert,H. Eggert,N/A,s.n.,17. Mai 79,1879-05-17,N/A,Cystopteris bulbifera (L.) Bernh.,Cystopteris bulbifera,unsure and check,N/A,N/A,United States,Illinois,N/A,N/A,Randolph,Randolph,N/A,N/A,N/A,1126455,Handwritten,no type status
https://zenodo.org/record/1485102/files/EIG.435.jpg,EIG.435,Ilkka Kukkonen 12608,I. Kukkonen,N/A,12608,8.XI.1982,1982-11-08,N/A,Dryopteris inaequalis (Schltdl.) O. Kuntze,Dryopteris inaequalis,J. Sarvela,1987,Juniperus procera,Ethiopia,Bale,N/A,N/A,Saneti plateau and Mount Batu 0655'N 3940'E c. 4000-4200 m,Saneti plateau and Mount Batu,In alpine belt dominated by Festuca schaefferi Euryops prostrata Anthemis tigresis Steep forested slope of a river canyon Pastured slope,Alt. c. 3400 m,0655'N 3940'E,H 1489739,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1484126/files/E00570050.jpg,E00570050,Vallejo-Marin M. 11-LED-seed-2.14,M. Vallejo-Marin,N/A,11-LED-seed-2.14,23 March 2012,2012-03-23,N/A,Mimulus peregrinus sp. nov.,Mimulus peregrinus,N/A,N/A,Mimulus x robertsii,Scotland,South Lanarkshire,N/A,N/A,British Isles vc 77 Shortcleuch Water Leadhills,Shortcleuch Water Leadhills,Occurring on the banks of a stream on a substrate of sand and shingle,360 m,N 55 25.437 W 3 43.749,E00570050,Mix of Handwritten and Typed,Holotype
https://zenodo.org/record/1485964/files/K000773283.jpg,K000773283,B. T. Lownes,B. T. Lownes,N/A,45,Aug. 9th 1902,1902-08-09,N/A,Monotropa Hypopitys,Monotropa hypopitys,Bentham,N/A,N/A,United Kingdom,Surrey,N/A,N/A,N/A,N/A,N/A,N/A,N/A,648,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1480969/files/BR0000006918378.jpg,BR0000006918378,Bart Van de Vijver,B. Van de Vijver,N/A,s.n.,25/04/2007,2007-04-25,N/A,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Ophrys oestrifera,unsure and check,N/A,Cistus | Pinus,Italy,Apulia,N/A,N/A,Promontorio del Gargano Madonna di Loreto Behind the Chapel of Madonna di Loreto,Behind the Chapel of Madonna di Loreto,macchia-shrub with Cistus and Pinus,N/A,N/A,691 837,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1486710/files/K001207911.jpg,K001207911,G. Hatschbach 20590,G. Hatschbach,N/A,20590,09/11/1968,1968-11-09,N/A,Pfaffia glabrataides Ssgth.,Pfaffia glabrataides,I. M. Pedersen,971,N/A,Brazil,Parana,Curitiba,N/A,Rio Iguacu prox a barra do Perdido,Rio Iguacu near the mouth of Perdido,Erva 1m terreno arenoso margens de rio,N/A,N/A,K001207911,Typed,no type status
https://zenodo.org/record/1485807/files/K000263710.jpg,K000263710,J.J. de Wilde Sosef K. van Nek,J. J. de Wilde,Sosef | K. van Nek,10130,22-1-1991,1991-01-22,N/A,Rhynchosia gabonensis Jongkind,Rhynchosia gabonensis,N/A,N/A,N/A,Gabon,N/A,N/A,N/A,About 10 km. on the road from Tchimbélé to Assok,About 10 kilometers on the road from Tchimbélé to Assok,Vine 7 meters long in tree in roadside,Alt. ± 580 m.,0 04 N. 10 23 E.,K000263710,Typed,Isotype
https://zenodo.org/record/1480461/files/BM000934757.jpg,BM000934757,WILHELM SUKSDORF,W. Suksdorf,N/A,12045,3. Aug. 1926,1926-08-03,N/A,Solanum triflorum Nutt.,Solanum triflorum,T. Särkinen | M. Nee,2014 | 2005,N/A,United States,Washington,Klickitat,Bingen,High sandy river-bank at Bingen,High sandy river-bank,N/A,N/A,N/A,BM000994757,Typed,no type status
https://zenodo.org/record/1485887/files/K000536956.jpg,K000536956,COLL. J. FRANCIS MACBRIDE,J. F. Macbride,N/A,5234,"AUG. 27-SEPT. 1, 1923",1923-08-27,1923-09-01,Isotype of Tococa undabunda J. F. Macbr.,Tococa undabunda,F. A. Michelangeli,20.08,N/A,Peru,N/A,N/A,La Merced,La Merced Hacienda Schunke,Hacienda Schunke,Montaña slope,About 4000 feet,N/A,K000536956,Mix of Handwritten and Typed,Isotype
https://zenodo.org/record/1479535/files/B%2010%200375227.jpg,B 10 0375227,"X. Cornejo, C. Bonifaz",X. Cornejo,C. Bonifaz,5822,"Oct. 27, 1997",1997-10-27,N/A,Capparis sclerophylla Iltis nov. sp.,Capparis sclerophylla,unsure and check,19 Jul 2010,C. heterophylla | C. scabrida | C. lanceolata | C. crotonoides,Ecuador,Manabí,N/A,Bahía de Caráquez,"Alrededores de Universidad Católica. Bosque seco tropical deciduo, fuertemente intervenido",Alrededores de Universidad Católica,"Bosque seco tropical deciduo, fuertemente intervenido",30 m,LATITUD -00.45 LONGITUD -80.32,B 10 0375227,Typed,Isotipo
https://zenodo.org/record/1479341/files/B%2010%200185601.jpg,B 10 0185601,M. l'abbé Delavay,M. Delavay,N/A,s.n.,2 avril 1887,1887-04-02,N/A,Gentiana albescens Franch.,Gentiana albescens,unsure and check,N/A,N/A,China,Yunnan,N/A,N/A,in collibus prope Mo-so-yn,[precise locality unknown],N/A,N/A,N/A,B 10 0185601,Mix of Handwritten and Typed,no type status
https://zenodo.org/record/1479171/files/B%2010%200030508.jpg,B 10 0030508,Winfried Meier y Silvia Llamozas,W. Meier,S. Llamozas,3685,16-17 de abril 1993,1993-04-16,1993-04-17,Klarobelia subglobosa Chatrou,Klarobelia subglobosa,P. J. M. Maas,1994,N/A,Venezuela,Distrito Federal,Estado Miranda,N/A,Cordillera de la Costa en: cuenca Guatire-Caucagua ruta: Fila Juan Torres-Rio Brazo Grande-Fila Maestra-Rio Caruao-poblacion San Jorge de Caruao,Cordillera de la Costa en cuenca Guatire-Caucagua ruta Fila Juan Torres-Rio Brazo Grande-Fila Maestra-Rio Caruao-poblacion San Jorge de Caruao,arbol caido secado Fila Jabilllar en selva,500 m,lat. 10°34' N long. 66°23' O,B 10 0030508,Mix of Handwritten and Typed,Isotypus
https://zenodo.org/record/1479203/files/B%2010%200069251.jpg,B 10 0069251,Kessler 283,M. Kessler,N/A,283,21.12.1988,1988-12-21,N/A,Mallotus paniculatus,Mallotus paniculatus,M. Kessler,18. MRZ 1994,N/A,Malaysia,Sarawak,N/A,N/A,Sarawak 1st Division Base of Gunung Pueh,Base of Gunung Pueh,Secondary vegetation along road,Alt. up to 200 m,N/A,B 10 0069251,Typed,no type status
https://zenodo.org/record/1479479/files/B%2010%200279821.jpg,B 10 0279821,M. Jacobs,M. Jacobs,N/A,5005,Aug. 1,1958-08-01,N/A,Piptospatha grabowskii (Engl.) Engl. (Syn. P. havilandii (Engl.) Engl.),Piptospatha grabowskii,N/A,N/A,N/A,Malaysia,Sarawak,N/A,N/A,N. slopes of Mount Penrissen (S. of Kuching),North slopes of Mount Penrissen South of Kuching,In very moist sandstone gorge on rocks. Inflorescence sheath violet tip olive-greenish. Male and female flowers sordidly pale yellow. Frequent on the spot. Pollinated by small blue-glossy beetles,c. 700-900 m,approx. 1°5' N. 110°15' E.,B 10 0027824,Typed,no type status
https://zenodo.org/record/1479168/files/B%2010%200030420.jpg,B 10 0030420,"P. J. M. & H. Maas, L. Kollmann",P. J. M. Maas,H. Maas | L. Kollmann,8833,16 Feb 1999,1999-02-16,N/A,Pseudoxandra spiritus-sancti Maas,Pseudoxandra spiritus-sancti,P. J. M. Maas,"Utrecht, 2001",N/A,Brazil,Espírito Santo,Santa Teresa,N/A,"Est. Espírito Santo, Municipio de Santa Teresa, Estação Biológica de Santa Lúcia",Estação Biológica de Santa Lúcia,"High forest, on brown sand; vegetation with many Palmae and terrestrial and epiphytic Bromeliaceae",800 m,19°58'S 40°32'W,B 10 0030420,Typed,Isotype
https://zenodo.org/record/1479553/files/B%2010%200385068.jpg,B 10 0385068,"R. Berazaín, J. Bisse, M. A. Díaz, H. Dietrich, L. González Gijépel, J. Gutiérrez, K. Kohler, L. Lepper, U. Rändel, H. Schaarschmidt",R. Berazaín,J. Bisse | M. A. Díaz | H. Dietrich | L. González Gijépel | J. Gutiérrez | K. Kohler | L. Lepper | U. Rändel | H. Schaarschmidt,1671,09-11-1979,1979-11-09,N/A,Hieracium pallidum K. Dietr.,Hieracium pallidum,H. Manitz,2007,N/A,Cuba,Guantánamo,San Antonio del Sur,N/A,"Abra de Mariana, loma al oeste del barranco","Abra de Mariana, loma al oeste del barranco",N/A,1671 [5/7]0 m,Coordenadas de la cuadrícula (Cuba 1:250000): 1671 [5/7]0,HFC 39098,Mix of Handwritten and Typed,Isotype
